,image,Metric,yolo_rmse,dualsight_rmse,yolo_pred_mean,dual_pred_mean,yolo_gt_mean,dual_gt_mean,yolo_r2_mean,dual_r2_mean
170,S05_02_SE1_300X59:,equivalent_diameter,16.744831887362,15.481716619548498,70.32589314656799,72.10365470436683,77.04247367067124,77.04247367067124,0.4746783210766158,0.5509424860519876
173,S05_02_SE1_300X59:,feret_diameter_max,29.290828465420844,27.564947385404974,85.85331350796794,87.96850301665589,98.53415251634438,98.53415251634438,-0.002111948352587101,0.11250224109706286
174,S05_02_SE1_300X59:,perimeter,79.87565631250028,73.71145552536987,249.69856061329534,257.1489332197308,283.50573204418686,283.50573204418686,0.1336976225922597,0.2622476510870213
175,S05_02_SE1_300X59:,solidity,0.039334027138000174,0.03706644303299845,0.9652582449331908,0.9614524841305995,0.9463664098348906,0.9463664098348906,0.14404572751042366,0.2398915466056052
176,S05_03_SE1_1000X65:,area,55179.963591869106,56255.74458348993,47049.21428571428,48371.71428571428,66997.5,66997.5,0.07621548226137831,0.039844410075699166
177,S05_03_SE1_1000X65:,area_convex,57549.96553182535,60562.20802199999,50596.21428571428,56202.28571428572,70699.64285714286,70699.64285714286,0.074724477798635,-0.024670749110403234
178,S05_03_SE1_1000X65:,major_axis_length,144.90477596246808,151.30184694374745,318.8076035859466,322.8216106879487,353.81318188579996,353.81318188579996,-0.9022981004887358,-1.0739660062604668
179,S05_03_SE1_1000X65:,minor_axis_length,107.15477222275966,106.84156998103336,175.88770048526135,176.21981968759533,218.38601501498178,218.38601501498178,0.33809159660761456,0.3419553203960456
180,S05_03_SE1_1000X65:,eccentricity,0.10351392072656197,0.14439509460957475,0.74622614818527,0.7444143927096379,0.7472538664821461,0.7472538664821461,0.7368147536275504,0.48788334224577357
181,S05_03_SE1_1000X65:,equivalent_diameter,118.27128474395515,119.3263842504321,222.82880618642147,225.64517779090252,265.567234666155,265.567234666155,0.053445545462149524,0.03648176785672197
184,S05_03_SE1_1000X65:,feret_diameter_max,146.09355027923303,156.04820884643277,324.5987842129572,341.5212458285807,364.8846442657786,364.8846442657786,-1.015561965281215,-1.2995965279757455
185,S05_03_SE1_1000X65:,perimeter,485.28269669239273,627.911666276598,959.9442379201412,1015.7103195585181,1038.4376695322537,1038.4376695322537,-0.468909392575938,-1.4592489768567534
186,S05_03_SE1_1000X65:,solidity,0.06032930404214053,0.0969433015468803,0.9264600498199894,0.9028151772615455,0.9457105126052223,0.9457105126052223,-1.586880824337705,-5.679676090200122
187,S07_03_SE1_1250X92:,area,21216.20491825372,20779.990896693547,44942.46666666667,46422.6,54421.333333333336,54421.333333333336,0.9050536886582716,0.9089178234519794
188,S07_03_SE1_1250X92:,area_convex,21953.61244837244,16592.987066830374,48136.2,53649.933333333334,58379.46666666667,58379.46666666667,0.9117388244396349,0.9495795322343555
189,S07_03_SE1_1250X92:,major_axis_length,111.58439040857596,105.5455468353552,278.90048910309935,291.4472517205949,337.38950746350383,337.38950746350383,0.4831644175416264,0.5375919947159492
190,S07_03_SE1_1250X92:,minor_axis_length,44.43526122528214,44.009106079036286,159.74628601297894,162.22090975566414,173.64162947897069,173.64162947897069,0.8793924203921767,0.88169469457569
191,S07_03_SE1_1250X92:,eccentricity,0.08499782594760934,0.09038927305492324,0.7377390608994138,0.7548869873542562,0.750889501465937,0.750889501465937,0.8879142256614505,0.8732439641742578
192,S07_03_SE1_1250X92:,equivalent_diameter,61.34363954005302,59.93647966076083,197.2923255979372,201.76966554857523,224.72579027511685,224.72579027511685,0.7997285993900132,0.8088112564345665
195,S07_03_SE1_1250X92:,feret_diameter_max,104.52677840426678,95.18983884679281,291.67009861069,316.00811439237174,345.60233893723847,345.60233893723847,0.5980763824276998,0.6666737018229292
196,S07_03_SE1_1250X92:,perimeter,266.7315062226714,628.209128737444,840.9796918360151,1057.48558629501,942.0673660664821,942.0673660664821,0.72704163408342,-0.5141059312509866
197,S07_03_SE1_1250X92:,solidity,0.0614735032228829,0.10901254123895883,0.9331974356413835,0.8857187621449627,0.9192505950266259,0.9192505950266259,-0.3610571006491363,-3.2800943907784843
198,Sc1Tile_001-002-000_0-000:,area,2848.924975798853,2802.811971994306,3707.248226950355,3935.5886524822695,4425.7163120567375,4431.106382978724,0.7266418946824575,0.7351561739333252
199,Sc1Tile_001-002-000_0-000:,area_convex,3343.183138866311,3279.027530549155,3845.2836879432625,4079.0141843971633,4713.7836879432625,4719.425531914893,0.678395551616563,0.6903218105667459
200,Sc1Tile_001-002-000_0-000:,major_axis_length,24.872538076972628,24.407562215191874,66.24196769994387,68.87713300075679,73.61275492832453,73.71710702483837,0.7014785716106909,0.7117350149378308
201,Sc1Tile_001-002-000_0-000:,minor_axis_length,15.041439498639448,14.112852989103615,53.39601170660094,56.90394382070389,58.61712346237846,58.670111878631474,0.835234285999577,0.8548241791665578
202,Sc1Tile_001-002-000_0-000:,eccentricity,0.22261605900768744,0.13209871832234732,0.5436222030925877,0.4584911434777582,0.4853812942461842,0.4879781921732923,0.11060635591460843,0.6852100916610213
203,Sc1Tile_001-002-000_0-000:,equivalent_diameter,17.059031003896308,16.401712702078584,58.267180278518445,61.52611269899567,64.07548326981272,64.15013446238072,0.8097136390451416,0.8237831562349228
206,Sc1Tile_001-002-000_0-000:,feret_diameter_max,24.744678905110295,23.924360528848176,69.63542748133148,71.76413031770596,76.73311141796003,76.82384649999557,0.7257902097237148,0.7430788339027068
207,Sc1Tile_001-002-000_0-000:,perimeter,88.45973206918426,86.16304264749162,203.3331769253624,213.2558375046529,234.36474687349755,234.6419726519715,0.6666463436799712,0.6831134555433027
208,Sc1Tile_001-002-000_0-000:,solidity,0.05860718739787477,0.054153896581559884,0.9649206855759588,0.9605937688479183,0.9412064851172607,0.9410933601870266,-0.4513846092705538,-0.23754518594074603
209,TruForm174-2_00-37_500X16:,area,2294.252030963239,2175.0980346932215,6061.026315789473,6208.1973684210525,6853.3026315789475,6757.473684210527,0.39501383893521835,0.48097514841198263
210,TruForm174-2_00-37_500X16:,area_convex,2493.6509959241857,2343.0864990659784,6266.618421052632,6395.934210526316,7129.75,7024.539473684211,0.3497952717088002,0.44766113451489564
211,TruForm174-2_00-37_500X16:,major_axis_length,29.227296780502556,26.45028000766519,97.8580124710165,99.03723617644386,108.43360537509093,107.65653543001392,-0.4658812181160852,-0.24619319338850865
212,TruForm174-2_00-37_500X16:,minor_axis_length,17.124857934126446,17.92119191753604,75.65765570984938,77.03320018717483,80.20314781651314,79.43461946974162,0.47729145873500434,0.476087842067926
213,TruForm174-2_00-37_500X16:,eccentricity,0.1432470334855128,0.1326902605016264,0.5440859427316306,0.5412462326550996,0.5803050889455225,0.5818255562067065,0.6377856590121035,0.6948480969432183
214,TruForm174-2_00-37_500X16:,equivalent_diameter,20.506903817612322,19.804789226031183,84.11511066291582,85.37010430225202,90.7672859131736,89.88539029100632,0.13682924984606992,0.2521826926294847
217,TruForm174-2_00-37_500X16:,feret_diameter_max,30.785359950962356,28.030039004434073,102.01609799394481,102.8057581642916,113.2742897090403,112.31745718369739,-0.5510237102876112,-0.3472616221117599
218,TruForm174-2_00-37_500X16:,perimeter,84.38631008718349,79.05794667836572,298.0360388350638,301.04841774758245,326.2662141165495,323.2460429509049,-0.3029773071348336,-0.13031159424234273
219,TruForm174-2_00-37_500X16:,solidity,0.038691943613060206,0.03637946531131001,0.9665200376846501,0.9662322824697333,0.9601788994955794,0.9586201049483919,0.12151477241293496,0.3697510915813518
