                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     93,                0.40548,                0.48268,                0.32336,                 0.8426,                0.87844,                0.73319,                0.78017,                0.61402,                0.88237,                0.71421,                0.77446,                0.55611,                0.71455,                 1.7372,                0.49401,                0.97708,              0.0016396,              0.0016396,              0.0016396
                     94,                0.40782,                0.51667,                0.35405,                0.84419,                0.87202,                0.71367,                0.76798,                0.61164,                0.86341,                0.70662,                0.76565,                0.54867,                0.70924,                 1.7004,                 0.5164,                0.97572,              0.0016357,              0.0016357,              0.0016357
                     95,                0.39716,                0.46855,                 0.3265,                0.83705,                0.87746,                0.72885,                0.77787,                0.61748,                0.87902,                0.71963,                0.77563,                0.56051,                0.72911,                 1.7033,                0.51482,                0.97666,              0.0016317,              0.0016317,              0.0016317
                     96,                 0.4363,                0.52109,                0.34518,                0.84855,                0.89182,                   0.75,                0.79623,                0.63347,                0.87661,                0.74566,                0.79246,                0.57865,                0.70068,                 1.7262,                0.48082,                0.95952,              0.0016278,              0.0016278,              0.0016278
                     97,                0.41618,                0.47949,                0.32925,                 0.8397,                0.88703,                0.75325,                0.80192,                0.64338,                0.87377,                0.73577,                0.79325,                0.57902,                0.70653,                 1.8669,                0.46385,                0.96471,              0.0016238,              0.0016238,              0.0016238
                     98,                  0.417,                0.47362,                0.32258,                0.84834,                0.87879,                0.74706,                0.79753,                0.64012,                0.87062,                0.72451,                0.78951,                0.56968,                0.70778,                 1.9397,                0.46845,                0.96613,              0.0016198,              0.0016198,              0.0016198
                     99,                0.38437,                0.46922,                0.30459,                 0.8298,                0.87813,                0.74403,                0.79757,                0.64122,                0.87091,                0.72075,                0.78909,                0.57894,                0.70291,                 1.9547,                0.47999,                0.97115,              0.0016159,              0.0016159,              0.0016159
                    100,                0.42887,                0.49474,                0.33589,                0.84152,                0.89166,                0.76247,                 0.8176,                0.65551,                0.88461,                0.74078,                0.80619,                0.57554,                0.69326,                 1.7483,                0.46229,                0.96937,              0.0016119,              0.0016119,              0.0016119
                    101,                0.38705,                0.48344,                0.31543,                0.83822,                0.88479,                0.76844,                0.81596,                0.64432,                0.86141,                0.74566,                 0.7996,                0.55748,                0.73487,                  1.727,                0.47139,                0.97002,               0.001608,               0.001608,               0.001608
                    102,                0.41151,                0.47018,                 0.3176,                0.83732,                0.88389,                0.75548,                0.81427,                0.63827,                0.88794,                0.72451,                0.79945,                0.56683,                 0.7408,                  1.787,                0.49757,                0.96237,               0.001604,               0.001604,               0.001604
                    103,                0.37825,                0.45383,                0.31036,                0.83011,                0.88158,                0.75976,                0.81365,                0.65138,                0.87416,                0.73839,                0.80176,                0.58925,                0.69714,                 1.7446,                 0.4905,                0.95984,                 0.0016,                 0.0016,                 0.0016
                    104,                0.40049,                0.45769,                0.32039,                0.84737,                0.86949,                 0.7782,                0.81723,                0.66143,                0.86425,                0.75268,                0.80244,                0.58036,                0.67913,                 1.7151,                0.47929,                0.97191,              0.0015961,              0.0015961,              0.0015961
