                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    103,                 1.4284,                 1.7053,                 0.8262,                0.83535,                0.55857,                0.44012,                 0.4839,                0.21601,                0.46661,                0.40073,                 0.3834,                0.11551,                 1.8974,                 2.8972,                 1.3015,                0.88323,              0.0006668,              0.0006668,              0.0006668
                    104,                 1.4478,                 1.5614,                0.85234,                0.82606,                0.56609,                0.45509,                0.50116,                0.21874,                0.47358,                0.40132,                0.39979,                0.12036,                 1.8789,                 2.7803,                 1.1852,                0.87988,              0.0006536,              0.0006536,              0.0006536
                    105,                 1.4198,                 1.6335,                0.84951,                0.81324,                0.56609,                0.45509,                0.50116,                0.21874,                0.47358,                0.40132,                0.39979,                0.12036,                 1.8789,                 2.7803,                 1.1852,                0.87988,              0.0006404,              0.0006404,              0.0006404
                    106,                 1.5175,                 1.9201,                0.88101,                0.81893,                0.57606,                0.50299,                0.52052,                0.22854,                0.52587,                0.40719,                 0.4063,                0.12233,                 1.8452,                 2.6654,                 1.1708,                 0.8799,              0.0006272,              0.0006272,              0.0006272
                    107,                 1.4643,                 1.5986,                0.79078,                 0.8119,                0.57606,                0.50299,                0.52052,                0.22854,                0.52587,                0.40719,                 0.4063,                0.12233,                 1.8452,                 2.6654,                 1.1708,                 0.8799,               0.000614,               0.000614,               0.000614
                    108,                 1.4639,                 1.8522,                0.83613,                0.82639,                0.58393,                0.51497,                0.52521,                0.22678,                0.50801,                0.41118,                0.39677,                0.11424,                 1.8486,                 2.6631,                 1.1638,                0.87977,              0.0006008,              0.0006008,              0.0006008
                    109,                 1.4156,                 1.5541,                0.79125,                0.82483,                0.58393,                0.51497,                0.52521,                0.22678,                0.50801,                0.41118,                0.39677,                0.11424,                 1.8486,                 2.6631,                 1.1638,                0.87977,              0.0005876,              0.0005876,              0.0005876
                    110,                 1.5027,                 1.7389,                0.93836,                0.82529,                0.57678,                0.50189,                0.51162,                0.22854,                0.48999,                0.43148,                0.40381,                0.11903,                  1.801,                 2.6126,                 1.1649,                0.87584,              0.0005744,              0.0005744,              0.0005744
                    111,                 1.4161,                 1.5749,                0.81272,                0.82767,                0.57678,                0.50189,                0.51162,                0.22854,                0.48999,                0.43148,                0.40381,                0.11903,                  1.801,                 2.6126,                 1.1649,                0.87584,              0.0005612,              0.0005612,              0.0005612
                    112,                 1.6792,                  1.896,                 1.0021,                0.82055,                 0.6106,                  0.446,                0.49417,                 0.2262,                0.47135,                0.40719,                0.39387,                0.11709,                 1.8098,                 2.6666,                 1.1961,                0.87406,               0.000548,               0.000548,               0.000548
                    113,                 1.5018,                 1.7166,                0.84681,                0.81865,                 0.6106,                  0.446,                0.49417,                 0.2262,                0.47135,                0.40719,                0.39387,                0.11709,                 1.8098,                 2.6666,                 1.1961,                0.87406,              0.0005348,              0.0005348,              0.0005348
                    114,                 1.3867,                 1.4021,                0.78453,                0.82786,                0.61493,                0.43114,                0.48361,                0.21436,                0.42178,                0.41715,                0.38381,                0.11451,                 1.8344,                 2.7134,                 1.2367,                  0.876,              0.0005216,              0.0005216,              0.0005216
                    115,                 1.3941,                 1.7911,                0.96155,                0.86946,                0.61493,                0.43114,                0.48361,                0.21436,                0.42178,                0.41715,                0.38381,                0.11451,                 1.8344,                 2.7134,                 1.2367,                  0.876,              0.0005084,              0.0005084,              0.0005084
                    116,                 1.2992,                 1.4875,                0.73139,                0.81648,                0.52616,                0.48871,                0.48575,                0.21122,                0.42735,                0.41317,                0.38063,                0.10964,                 1.8748,                 2.7419,                 1.2569,                0.87971,              0.0004952,              0.0004952,              0.0004952
                    117,                 1.4586,                 1.5645,                0.78721,                0.81622,                0.52616,                0.48871,                0.48575,                0.21122,                0.42735,                0.41317,                0.38063,                0.10964,                 1.8748,                 2.7419,                 1.2569,                0.87971,               0.000482,               0.000482,               0.000482
                    118,                 1.4136,                 1.5881,                 0.8562,                0.86172,                0.56683,                0.47904,                 0.4942,                0.21827,                0.49358,                0.41317,                0.39802,                0.12005,                 1.8534,                 2.7066,                 1.2231,                0.87932,              0.0004688,              0.0004688,              0.0004688
                    119,                 1.3158,                 1.4582,                0.73377,                0.82491,                0.56683,                0.47904,                 0.4942,                0.21827,                0.49358,                0.41317,                0.39802,                0.12005,                 1.8534,                 2.7066,                 1.2231,                0.87932,              0.0004556,              0.0004556,              0.0004556
                    120,                  1.595,                 1.7206,                0.99656,                 0.8237,                0.56736,                0.46707,                0.49764,                0.21905,                  0.475,                0.39222,                0.37822,                 0.1219,                 1.8824,                  2.755,                 1.2235,                0.88343,              0.0004424,              0.0004424,              0.0004424
                    121,                 1.4261,                 1.7277,                0.86383,                0.82805,                0.56736,                0.46707,                0.49764,                0.21905,                  0.475,                0.39222,                0.37822,                 0.1219,                 1.8824,                  2.755,                 1.2235,                0.88343,              0.0004292,              0.0004292,              0.0004292
                    122,                 1.5049,                  1.866,                0.91059,                0.82144,                0.58893,                0.48471,                0.49961,                0.21297,                0.45894,                0.41018,                0.38694,                0.12034,                 1.8911,                 2.8173,                 1.2829,                0.88694,               0.000416,               0.000416,               0.000416
                    123,                 1.5673,                 1.7726,                0.91113,                0.82578,                0.58893,                0.48471,                0.49961,                0.21297,                0.45894,                0.41018,                0.38694,                0.12034,                 1.8911,                 2.8173,                 1.2829,                0.88694,              0.0004028,              0.0004028,              0.0004028
                    124,                 1.3701,                 1.4343,                0.76964,                  0.827,                0.57946,                0.43114,                0.47314,                0.20869,                0.42622,                0.41916,                0.36932,                0.11496,                 1.9152,                 2.8817,                 1.3395,                0.89151,              0.0003896,              0.0003896,              0.0003896
                    125,                 1.4551,                 1.7352,                0.78881,                  0.832,                0.57946,                0.43114,                0.47314,                0.20869,                0.42622,                0.41916,                0.36932,                0.11496,                 1.9152,                 2.8817,                 1.3395,                0.89151,              0.0003764,              0.0003764,              0.0003764
                    126,                 1.4491,                 1.5388,                 0.8064,                 0.8305,                0.54824,                0.47962,                0.48084,                0.20773,                0.40722,                0.41018,                 0.3604,                0.11425,                 1.8877,                 2.8109,                 1.3336,                 0.8873,              0.0003632,              0.0003632,              0.0003632
                    127,                 1.2916,                 1.4467,                0.84689,                0.81879,                0.54824,                0.47962,                0.48084,                0.20773,                0.40722,                0.41018,                 0.3604,                0.11425,                 1.8877,                 2.8109,                 1.3336,                 0.8873,                0.00035,                0.00035,                0.00035
                    128,                 1.4798,                 1.7103,                0.83057,                0.86013,                0.59073,                0.49401,                0.49399,                0.21792,                0.43366,                0.40419,                0.36447,                0.11538,                 1.8202,                 2.7237,                 1.3068,                0.88126,              0.0003368,              0.0003368,              0.0003368
                    129,                 1.4393,                 1.4608,                0.80909,                0.82997,                0.59073,                0.49401,                0.49399,                0.21792,                0.43366,                0.40419,                0.36447,                0.11538,                 1.8202,                 2.7237,                 1.3068,                0.88126,              0.0003236,              0.0003236,              0.0003236
                    130,                 1.3698,                 1.6839,                0.83952,                0.82047,                0.60966,                0.48503,                0.50114,                0.22538,                0.47541,                0.44311,                0.39685,                0.12321,                 1.7618,                 2.6866,                 1.2893,                0.87544,              0.0003104,              0.0003104,              0.0003104
                    131,                 1.3338,                 1.4325,                 0.7712,                0.83843,                0.60966,                0.48503,                0.50114,                0.22538,                0.47541,                0.44311,                0.39685,                0.12321,                 1.7618,                 2.6866,                 1.2893,                0.87544,              0.0002972,              0.0002972,              0.0002972
                    132,                  1.459,                 1.6718,                0.81661,                0.80385,                0.61298,                0.48503,                0.50398,                0.22666,                0.50753,                0.46108,                0.41977,                  0.127,                 1.7437,                 2.6589,                 1.2651,                0.87221,               0.000284,               0.000284,               0.000284
                    133,                 1.4817,                 1.5904,                0.80894,                 0.8201,                0.61298,                0.48503,                0.50398,                0.22666,                0.50753,                0.46108,                0.41977,                  0.127,                 1.7437,                 2.6589,                 1.2651,                0.87221,              0.0002708,              0.0002708,              0.0002708
                    134,                 1.3882,                 1.6076,                0.76671,                0.82584,                0.60886,                0.47305,                0.50201,                0.22796,                0.47888,                0.47006,                0.42084,                0.13282,                 1.7133,                 2.6526,                 1.2415,                0.87077,              0.0002576,              0.0002576,              0.0002576
                    135,                 1.3417,                 1.5123,                0.80987,                0.83426,                0.60886,                0.47305,                0.50201,                0.22796,                0.47888,                0.47006,                0.42084,                0.13282,                 1.7133,                 2.6526,                 1.2415,                0.87077,              0.0002444,              0.0002444,              0.0002444
                    136,                 1.3424,                 1.3664,                0.76315,                0.82378,                0.63492,                0.46407,                0.51343,                0.23138,                0.48768,                0.48735,                0.43581,                0.13527,                 1.7021,                 2.6715,                 1.2392,                0.87038,              0.0002312,              0.0002312,              0.0002312
                    137,                 1.3245,                 1.5477,                0.70535,                 0.8088,                0.63492,                0.46407,                0.51343,                0.23138,                0.48768,                0.48735,                0.43581,                0.13527,                 1.7021,                 2.6715,                 1.2392,                0.87038,               0.000218,               0.000218,               0.000218
                    138,                 1.4795,                 1.7169,                0.82776,                0.81633,                0.58285,                0.49102,                0.50916,                0.23254,                0.50832,                0.43713,                0.42332,                0.13544,                 1.6886,                 2.6384,                 1.2181,                0.86922,              0.0002048,              0.0002048,              0.0002048
                    139,                 1.4242,                 1.4936,                0.83016,                0.80583,                0.58285,                0.49102,                0.50916,                0.23254,                0.50832,                0.43713,                0.42332,                0.13544,                 1.6886,                 2.6384,                 1.2181,                0.86922,              0.0001916,              0.0001916,              0.0001916
                    140,                 1.3215,                 1.4074,                0.72307,                0.81363,                0.61827,                0.47605,                0.50415,                0.23267,                0.53206,                0.45509,                0.44925,                0.14242,                 1.6764,                 2.6199,                 1.2152,                0.86949,              0.0001784,              0.0001784,              0.0001784
                    141,                 1.4304,                  1.348,                 0.9024,                0.82192,                0.61827,                0.47605,                0.50415,                0.23267,                0.53206,                0.45509,                0.44925,                0.14242,                 1.6764,                 2.6199,                 1.2152,                0.86949,              0.0001652,              0.0001652,              0.0001652
                    142,                 1.2801,                 1.4507,                0.81001,                  0.827,                0.63471,                0.46707,                0.50781,                0.23362,                0.54394,                 0.4491,                0.44576,                 0.1379,                   1.68,                 2.6206,                 1.2075,                0.87015,               0.000152,               0.000152,               0.000152
                    143,                 1.3181,                  1.404,                0.75494,                0.81457,                0.63471,                0.46707,                0.50781,                0.23362,                0.54394,                 0.4491,                0.44576,                 0.1379,                   1.68,                 2.6206,                 1.2075,                0.87015,              0.0001388,              0.0001388,              0.0001388
                    144,                 1.3291,                 1.4387,                0.92737,                0.82997,                0.60069,                    0.5,                 0.5078,                0.23272,                0.52165,                0.44012,                0.42663,                 0.1338,                  1.676,                 2.6398,                 1.2064,                0.87184,              0.0001256,              0.0001256,              0.0001256
                    145,                 1.3436,                 1.4617,                0.74476,                0.80879,                0.60069,                    0.5,                 0.5078,                0.23272,                0.52165,                0.44012,                0.42663,                 0.1338,                  1.676,                 2.6398,                 1.2064,                0.87184,              0.0001124,              0.0001124,              0.0001124
                    146,                 1.4064,                 1.6771,                 0.7862,                0.81466,                 0.5876,                0.49102,                0.49615,                0.23568,                0.52973,                0.42814,                0.42299,                0.13295,                 1.6883,                 2.6552,                 1.1981,                0.87139,               9.92e-05,               9.92e-05,               9.92e-05
                    147,                 1.2758,                  1.263,                0.84803,                0.80969,                 0.5876,                0.49102,                0.49615,                0.23568,                0.52973,                0.42814,                0.42299,                0.13295,                 1.6883,                 2.6552,                 1.1981,                0.87139,                8.6e-05,                8.6e-05,                8.6e-05
                    148,                 1.3271,                 1.3625,                0.82657,                0.82291,                 0.6088,                0.47525,                 0.4967,                0.23317,                0.52337,                0.42814,                0.42066,                0.13207,                 1.7093,                 2.6651,                 1.1898,                0.87334,               7.28e-05,               7.28e-05,               7.28e-05
                    149,                 1.2534,                 1.2854,                 0.6653,                0.82562,                 0.6088,                0.47525,                 0.4967,                0.23317,                0.52337,                0.42814,                0.42066,                0.13207,                 1.7093,                 2.6651,                 1.1898,                0.87334,               5.96e-05,               5.96e-05,               5.96e-05
                    150,                 1.2566,                 1.2117,                0.72128,                0.82953,                0.63299,                0.47605,                0.50931,                0.23371,                0.51429,                0.41617,                 0.4037,                0.12498,                 1.7272,                 2.6853,                 1.1865,                0.87496,               4.64e-05,               4.64e-05,               4.64e-05
